epoch,lr,train_loss,valid_loss,ppl,meteor,rouge1,rouge2,rougeL
131,0.00019330492712220173,78.67180870648912,44.126720089382594,inf,0.09500300294602414,0.0,0.0,0.0
132,0.00019257131943920203,78.24084625626567,43.96764670477973,inf,0.11656166526486511,0.0,0.0,0.0
133,0.0001918460011578304,78.19566783092374,45.11534474690755,inf,0.12711175631168614,0.0,0.0,0.0
134,0.00019112881733472525,77.74865091653695,45.05875049167209,inf,0.11606613086664802,0.0,0.0,0.0
135,0.0001904196170510701,77.33329340808075,44.433335876464845,inf,0.1088720947428121,0.0,0.0,0.0
136,0.00018971825327918123,76.81717364471359,43.89009119669596,inf,0.07544411820351318,0.0,0.0,0.0
137,0.00018902458275446194,76.41289677058246,44.461189609103734,inf,0.10748822973068853,0.0,0.0,0.0
138,0.00018833846585246858,75.96040663563817,43.58001124064128,inf,0.09240599795507777,0.0,0.0,0.0
139,0.00018765976647085045,75.74312009309467,43.47239354451497,inf,0.10757287623708983,0.0,0.0,0.0
140,0.00018698835191593549,75.28910978694906,43.22732391357422,inf,0.09830904050132848,0.0,0.0,0.0
141,0.00018632409279374838,75.08628806972264,42.70607384575738,inf,0.09966471398937335,0.0,0.0,0.0
142,0.00018566686290525693,74.67177124788289,42.33521135118273,inf,0.11857448557824038,0.0,0.0,0.0
143,0.0001850165391456546,74.57888883815373,42.4899403889974,inf,0.12209221714572027,0.0,0.0,0.0
144,0.00018437300140749705,73.81568467945682,43.26426247490777,inf,0.09179354173042673,0.0,0.0,0.0
145,0.00018373613248751842,73.64407779817891,43.722205268012154,inf,0.10439634981679266,0.0,0.0,0.0
146,0.00018310581799696468,73.04889771693333,41.854095204671225,inf,0.1123356675398832,0.0,0.0,0.0
147,0.00018248194627528745,72.74602024776296,41.047916412353516,inf,0.05693520006956268,0.0,0.0,0.0
148,0.0001818644083070504,72.50120205986768,42.25837537977431,inf,0.11559942724221443,0.0,0.0,0.0
149,0.0001812530976419083,72.22200604967007,41.667903645833334,inf,0.015280964089595674,0.0,0.0,0.0
150,0.000180647910317525,71.861210347417,41.73489786783854,inf,0.10329454582721852,0.0,0.0,0.0
151,0.0001800487447853038,71.51509003412156,40.743831125895184,inf,0.11282812781435604,0.0,0.0,0.0
152,0.00017945550183880954,71.45955222949647,41.19279649522569,inf,0.10047587918302923,0.0,0.0,0.0
153,0.00017886808454476802,70.99001234814637,40.93664262559679,inf,0.10054375105011465,0.0,0.0,0.0
154,0.0001782863981765339,70.80117550230862,41.133164978027345,inf,0.10950199596335132,0.0,0.0,0.0
155,0.00017771035014992314,70.29699831319633,40.421048906114365,inf,0.09933658539969051,0.0,0.0,0.0
156,0.00017713984996131144,70.21760884143954,40.324112023247615,inf,0.11455182353227844,0.0,0.0,0.0
157,0.00017657480912790463,69.99148325334515,41.5650021870931,inf,0.10417056360070066,0.0,0.0,0.0
158,0.0001760151411300917,69.61978883671581,40.01966934204101,inf,0.10497932712635011,0.0,0.0,0.0
159,0.000175460761355795,69.41927351987451,40.23311606513129,inf,0.1008734387446416,0.0,0.0,0.0
160,0.00017491158704673634,69.39702044991324,39.169129604763455,inf,0.10185670927648804,0.0,0.0,0.0
161,0.00017436753724654175,69.1010716564972,41.15864037407769,inf,0.10462359449657438,0.0,0.0,0.0
162,0.00017382853275061075,68.81783919943902,40.84528613620334,inf,0.04317853288402103,0.0,0.0,0.0
163,0.00017329449605767974,68.93286886191308,38.85306065877278,inf,0.10832331845522436,0.0,0.0,0.0
164,0.00017276535132301247,68.23990698984093,38.86801393296984,inf,0.12296632953894304,0.0,0.0,0.0
165,0.00017224102431315295,68.04680600082665,38.59440833197699,inf,0.11477962523494069,0.0,0.0,0.0
166,0.00017172144236217996,67.35050392628911,39.42470050387912,inf,0.09983355761726498,0.0,0.0,0.0
167,0.0001712065343294044,67.56067913695983,39.63264651828342,inf,0.09433712483823745,0.0,0.0,0.0
168,0.00017069623055845372,67.321866295989,37.67003093295627,inf,0.09996185112435908,0.0,0.0,0.0
169,0.0001701904628376896,67.08522963942143,36.62402339511448,inf,0.09693329897680941,0.0,0.0,0.0
170,0.00016968916436190863,66.81402774323197,38.806093004014755,inf,0.10258569100547166,0.0,0.0,0.0
171,0.00016919226969527623,66.49482467001243,37.946512349446614,inf,0.11129536859996887,0.0,0.0,0.0
172,0.00016869971473544766,66.10369728681138,38.15682962205675,inf,0.09422592518206452,0.0,0.0,0.0
173,0.00016821143667883153,65.99102866380734,37.240577146742076,inf,0.1150386283888148,0.0,0.0,0.0
174,0.0001677273739869527,65.55214252328514,36.722070609198674,inf,0.09927194816032381,0.0,0.0,0.0
175,0.00016724746635387393,65.44768294714447,37.12653088039822,inf,0.06925579633100498,0.0,0.0,0.0
176,0.00016677165467463703,65.24397456616089,36.97539469401042,inf,0.10955803197597025,0.0,0.0,0.0
177,0.00016629988101468616,64.83535984584263,39.06820458306207,inf,0.08680247668671444,0.0,0.0,0.0
178,0.00016583208858023715,64.51790541455262,38.40172839694553,inf,0.08879662907614248,0.0,0.0,0.0
179,0.00016536822168955844,64.3011653775858,37.576951556735565,inf,0.08178195470075013,0.0,0.0,0.0
180,0.00016490822574513113,64.05397023174697,37.22532073126899,inf,0.11488150691954162,0.0,0.0,0.0
181,0.00016445204720665576,64.06248802051209,37.60508927239312,inf,0.10552524111086067,0.0,0.0,0.0
182,0.00016399963356487614,63.60570058607517,36.329937023586695,inf,0.05934835585454788,0.0,0.0,0.0
183,0.0001635509333161911,63.54373757881031,37.28823411729601,inf,0.10162958695711397,0.0,0.0,0.0
184,0.00016310589593802584,63.313684583009035,38.56588995191786,inf,0.10316742279613657,0.0,0.0,0.0
185,0.00016266447186493685,63.128232109815556,36.90718905131022,inf,0.10300480715901526,0.0,0.0,0.0
186,0.00016222661246542412,62.78269167830771,36.90957124498156,inf,0.11578873191096357,0.0,0.0,0.0
187,0.0001617922700194263,62.4980214245636,36.25334086947971,inf,0.09320084860707091,0.0,0.0,0.0
188,0.00016136139769647517,62.262049873371176,35.86194606357151,inf,0.09446209702636858,0.0,0.0,0.0
189,0.00016093394953448664,62.10786628245112,36.52183515760634,inf,0.10289379645710951,0.0,0.0,0.0
190,0.00016050988041916667,61.78020790884071,36.3369080013699,inf,0.11181391811072008,0.0,0.0,0.0
191,0.00016008914606401056,61.422456019504324,35.43886943393284,inf,0.0979579074743801,0.0,0.0,0.0
192,0.0001596717029908765,61.2987666309328,36.59773046705458,inf,0.08689318108939702,0.0,0.0,0.0
193,0.00015925750851111315,61.01114469064507,35.334732352362735,inf,0.10797019294421155,0.0,0.0,0.0
194,0.00015884652070722268,61.05047375098207,35.58145908779568,inf,0.10526666490095538,0.0,0.0,0.0
195,0.00015843869841504233,60.695270557451366,34.04628927442763,inf,0.10538277650295026,0.0,0.0,0.0
196,0.00015803400120642606,60.456734516268085,34.44264110989041,inf,0.09925406213223423,0.0,0.0,0.0
197,0.00015763238937241053,60.10991195449255,35.75996186998155,inf,0.10825892759164572,0.0,0.0,0.0
198,0.00015723382390684938,60.27347804669449,35.425314882066516,inf,0.11044005680637081,0.0,0.0,0.0
199,0.00015683826649050015,59.96784714051058,35.47581401401096,inf,0.08878341001736609,0.0,0.0,0.0
200,0.00015644567947554965,59.628238400719816,34.45938203599718,inf,0.11199734310611273,0.0,0.0,0.0
